,agentura,období,vyberte stranu,vážený průměr,party_average,size,model,agentura1
333,Kantar,týd 47/18,ANO,0.31266005016986315,ANO,1,31.3,vážený model
334,Median,týd 47/18,ANO,0.31266005016986315,ANO,1,31.3,vážený model
335,STEM,týd 47/18,ANO,0.31266005016986315,ANO,1,31.3,vážený model
336,CVVM,týd 48/18,ANO,0.3134367282621902,ANO,1,31.3,vážený model
337,Data Collect,týd 48/18,ANO,0.3134367282621902,ANO,1,31.3,vážený model
338,Ipsos,týd 48/18,ANO,0.3134367282621902,ANO,1,31.3,vážený model
339,Kantar,týd 48/18,ANO,0.3134367282621902,ANO,1,31.3,vážený model
340,Median,týd 48/18,ANO,0.3134367282621902,ANO,1,31.3,vážený model
341,STEM,týd 48/18,ANO,0.3134367282621902,ANO,1,31.3,vážený model
342,CVVM,týd 49/18,ANO,0.3139754252205362,ANO,1,31.4,vážený model
343,Data Collect,týd 49/18,ANO,0.3139754252205362,ANO,1,31.4,vážený model
344,Ipsos,týd 49/18,ANO,0.3139754252205362,ANO,1,31.4,vážený model
345,Kantar,týd 49/18,ANO,0.3139754252205362,ANO,1,31.4,vážený model
346,Median,týd 49/18,ANO,0.3139754252205362,ANO,1,31.4,vážený model
347,STEM,týd 49/18,ANO,0.3139754252205362,ANO,1,31.4,vážený model
348,CVVM,týd 50/18,ANO,0.31382054225222167,ANO,1,31.4,vážený model
349,Data Collect,týd 50/18,ANO,0.31382054225222167,ANO,1,31.4,vážený model
350,Ipsos,týd 50/18,ANO,0.31382054225222167,ANO,1,31.4,vážený model
351,Kantar,týd 50/18,ANO,0.31382054225222167,ANO,1,31.4,vážený model
352,Median,týd 50/18,ANO,0.31382054225222167,ANO,1,31.4,vážený model
353,STEM,týd 50/18,ANO,0.31382054225222167,ANO,1,31.4,vážený model
354,CVVM,týd 51/18,ANO,0.3135362095066389,ANO,1,31.4,vážený model
355,Data Collect,týd 51/18,ANO,0.3135362095066389,ANO,1,31.4,vážený model
356,Ipsos,týd 51/18,ANO,0.3135362095066389,ANO,1,31.4,vážený model
357,Kantar,týd 51/18,ANO,0.3135362095066389,ANO,1,31.4,vážený model
358,Median,týd 51/18,ANO,0.3135362095066389,ANO,1,31.4,vážený model
359,STEM,týd 51/18,ANO,0.3135362095066389,ANO,1,31.4,vážený model
360,CVVM,týd 52/18,ANO,0.3132526700838733,ANO,1,31.3,vážený model
361,Data Collect,týd 52/18,ANO,0.3132526700838733,ANO,1,31.3,vážený model
362,Ipsos,týd 52/18,ANO,0.3132526700838733,ANO,1,31.3,vážený model
363,Kantar,týd 52/18,ANO,0.3132526700838733,ANO,1,31.3,vážený model
364,Median,týd 52/18,ANO,0.3132526700838733,ANO,1,31.3,vážený model
365,STEM,týd 52/18,ANO,0.3132526700838733,ANO,1,31.3,vážený model
366,CVVM,týd 01/19,ANO,0.3131281103330035,ANO,1,31.3,vážený model
367,Data Collect,týd 01/19,ANO,0.3131281103330035,ANO,1,31.3,vážený model
368,Ipsos,týd 01/19,ANO,0.3131281103330035,ANO,1,31.3,vážený model
369,Kantar,týd 01/19,ANO,0.3131281103330035,ANO,1,31.3,vážený model
370,Median,týd 01/19,ANO,0.3131281103330035,ANO,1,31.3,vážený model
371,STEM,týd 01/19,ANO,0.3131281103330035,ANO,1,31.3,vážený model
372,CVVM,týd 02/19,ANO,0.3133654931563721,ANO,1,31.3,vážený model
373,Data Collect,týd 02/19,ANO,0.3133654931563721,ANO,1,31.3,vážený model
374,Ipsos,týd 02/19,ANO,0.3133654931563721,ANO,1,31.3,vážený model
375,Kantar,týd 02/19,ANO,0.3133654931563721,ANO,1,31.3,vážený model
376,Median,týd 02/19,ANO,0.3133654931563721,ANO,1,31.3,vážený model
377,STEM,týd 02/19,ANO,0.3133654931563721,ANO,1,31.3,vážený model
378,CVVM,týd 03/19,ANO,0.313699504542502,ANO,1,31.4,vážený model
379,Data Collect,týd 03/19,ANO,0.313699504542502,ANO,1,31.4,vážený model
380,Ipsos,týd 03/19,ANO,0.313699504542502,ANO,1,31.4,vážený model
381,Kantar,týd 03/19,ANO,0.313699504542502,ANO,1,31.4,vážený model
382,Median,týd 03/19,ANO,0.313699504542502,ANO,1,31.4,vážený model
383,STEM,týd 03/19,ANO,0.313699504542502,ANO,1,31.4,vážený model
384,CVVM,týd 04/19,ANO,0.31397180854565404,ANO,1,31.4,vážený model
385,Data Collect,týd 04/19,ANO,0.31397180854565404,ANO,1,31.4,vážený model
386,Ipsos,týd 04/19,ANO,0.31397180854565404,ANO,1,31.4,vážený model
387,Kantar,týd 04/19,ANO,0.31397180854565404,ANO,1,31.4,vážený model
388,Median,týd 04/19,ANO,0.31397180854565404,ANO,1,31.4,vážený model
389,STEM,týd 04/19,ANO,0.31397180854565404,ANO,1,31.4,vážený model
390,CVVM,týd 05/19,ANO,0.31407779769038335,ANO,1,31.4,vážený model
391,Data Collect,týd 05/19,ANO,0.31407779769038335,ANO,1,31.4,vážený model
392,Ipsos,týd 05/19,ANO,0.31407779769038335,ANO,1,31.4,vážený model
393,Kantar,týd 05/19,ANO,0.31407779769038335,ANO,1,31.4,vážený model
394,Median,týd 05/19,ANO,0.31407779769038335,ANO,1,31.4,vážený model
395,STEM,týd 05/19,ANO,0.31407779769038335,ANO,1,31.4,vážený model
396,CVVM,týd 06/19,ANO,0.31400918859622257,ANO,1,31.4,vážený model
397,Data Collect,týd 06/19,ANO,0.31400918859622257,ANO,1,31.4,vážený model
398,Ipsos,týd 06/19,ANO,0.31400918859622257,ANO,1,31.4,vážený model
399,Kantar,týd 06/19,ANO,0.31400918859622257,ANO,1,31.4,vážený model
400,Median,týd 06/19,ANO,0.31400918859622257,ANO,1,31.4,vážený model
401,STEM,týd 06/19,ANO,0.31400918859622257,ANO,1,31.4,vážený model
402,CVVM,týd 07/19,ANO,0.31362593540616635,ANO,1,31.4,vážený model
403,Data Collect,týd 07/19,ANO,0.31362593540616635,ANO,1,31.4,vážený model
404,Ipsos,týd 07/19,ANO,0.31362593540616635,ANO,1,31.4,vážený model
405,Kantar,týd 07/19,ANO,0.31362593540616635,ANO,1,31.4,vážený model
406,Median,týd 07/19,ANO,0.31362593540616635,ANO,1,31.4,vážený model
407,STEM,týd 07/19,ANO,0.31362593540616635,ANO,1,31.4,vážený model
408,CVVM,týd 08/19,ANO,0.3131612990087869,ANO,1,31.3,vážený model
409,Data Collect,týd 08/19,ANO,0.3131612990087869,ANO,1,31.3,vážený model
410,Ipsos,týd 08/19,ANO,0.3131612990087869,ANO,1,31.3,vážený model
411,Kantar,týd 08/19,ANO,0.3131612990087869,ANO,1,31.3,vážený model
412,Median,týd 08/19,ANO,0.3131612990087869,ANO,1,31.3,vážený model
413,STEM,týd 08/19,ANO,0.3131612990087869,ANO,1,31.3,vážený model
414,CVVM,týd 09/19,ANO,0.31277011782726444,ANO,1,31.3,vážený model
415,Data Collect,týd 09/19,ANO,0.31277011782726444,ANO,1,31.3,vážený model
416,Ipsos,týd 09/19,ANO,0.31277011782726444,ANO,1,31.3,vážený model
417,Kantar,týd 09/19,ANO,0.31277011782726444,ANO,1,31.3,vážený model
418,Median,týd 09/19,ANO,0.31277011782726444,ANO,1,31.3,vážený model
419,STEM,týd 09/19,ANO,0.31277011782726444,ANO,1,31.3,vážený model
420,CVVM,týd 10/19,ANO,0.31238374471440145,ANO,1,31.2,vážený model
421,Data Collect,týd 10/19,ANO,0.31238374471440145,ANO,1,31.2,vážený model
422,Ipsos,týd 10/19,ANO,0.31238374471440145,ANO,1,31.2,vážený model
423,Kantar,týd 10/19,ANO,0.31238374471440145,ANO,1,31.2,vážený model
424,Median,týd 10/19,ANO,0.31238374471440145,ANO,1,31.2,vážený model
425,STEM,týd 10/19,ANO,0.31238374471440145,ANO,1,31.2,vážený model
426,CVVM,týd 11/19,ANO,0.31188070361796266,ANO,1,31.2,vážený model
427,Data Collect,týd 11/19,ANO,0.31188070361796266,ANO,1,31.2,vážený model
428,Ipsos,týd 11/19,ANO,0.31188070361796266,ANO,1,31.2,vážený model
429,Kantar,týd 11/19,ANO,0.31188070361796266,ANO,1,31.2,vážený model
430,Median,týd 11/19,ANO,0.31188070361796266,ANO,1,31.2,vážený model
431,STEM,týd 11/19,ANO,0.31188070361796266,ANO,1,31.2,vážený model
432,CVVM,týd 12/19,ANO,0.3114770303856795,ANO,1,31.1,vážený model
433,Data Collect,týd 12/19,ANO,0.3114770303856795,ANO,1,31.1,vážený model
434,Ipsos,týd 12/19,ANO,0.3114770303856795,ANO,1,31.1,vážený model
435,Kantar,týd 12/19,ANO,0.3114770303856795,ANO,1,31.1,vážený model
436,Median,týd 12/19,ANO,0.3114770303856795,ANO,1,31.1,vážený model
437,STEM,týd 12/19,ANO,0.3114770303856795,ANO,1,31.1,vážený model
438,CVVM,týd 13/19,ANO,0.3108983380490938,ANO,1,31.1,vážený model
439,Data Collect,týd 13/19,ANO,0.3108983380490938,ANO,1,31.1,vážený model
440,Ipsos,týd 13/19,ANO,0.3108983380490938,ANO,1,31.1,vážený model
441,Kantar,týd 13/19,ANO,0.3108983380490938,ANO,1,31.1,vážený model
442,Median,týd 13/19,ANO,0.3108983380490938,ANO,1,31.1,vážený model
443,STEM,týd 13/19,ANO,0.3108983380490938,ANO,1,31.1,vážený model
444,CVVM,týd 14/19,ANO,0.3098773380303022,ANO,1,31.0,vážený model
445,Data Collect,týd 14/19,ANO,0.3098773380303022,ANO,1,31.0,vážený model
446,Ipsos,týd 14/19,ANO,0.3098773380303022,ANO,1,31.0,vážený model
447,Kantar,týd 14/19,ANO,0.3098773380303022,ANO,1,31.0,vážený model
448,Median,týd 14/19,ANO,0.3098773380303022,ANO,1,31.0,vážený model
449,STEM,týd 14/19,ANO,0.3098773380303022,ANO,1,31.0,vážený model
450,CVVM,týd 15/19,ANO,0.30874272282874815,ANO,1,30.9,vážený model
451,Data Collect,týd 15/19,ANO,0.30874272282874815,ANO,1,30.9,vážený model
452,Ipsos,týd 15/19,ANO,0.30874272282874815,ANO,1,30.9,vážený model
453,Kantar,týd 15/19,ANO,0.30874272282874815,ANO,1,30.9,vážený model
454,Median,týd 15/19,ANO,0.30874272282874815,ANO,1,30.9,vážený model
455,STEM,týd 15/19,ANO,0.30874272282874815,ANO,1,30.9,vážený model
456,CVVM,týd 16/19,ANO,0.30674191923084326,ANO,1,30.7,vážený model
457,Data Collect,týd 16/19,ANO,0.30674191923084326,ANO,1,30.7,vážený model
458,Ipsos,týd 16/19,ANO,0.30674191923084326,ANO,1,30.7,vážený model
459,Kantar,týd 16/19,ANO,0.30674191923084326,ANO,1,30.7,vážený model
460,Median,týd 16/19,ANO,0.30674191923084326,ANO,1,30.7,vážený model
461,STEM,týd 16/19,ANO,0.30674191923084326,ANO,1,30.7,vážený model
462,CVVM,týd 17/19,ANO,0.30473593596091214,ANO,1,30.5,vážený model
463,Data Collect,týd 17/19,ANO,0.30473593596091214,ANO,1,30.5,vážený model
464,Ipsos,týd 17/19,ANO,0.30473593596091214,ANO,1,30.5,vážený model
465,Kantar,týd 17/19,ANO,0.30473593596091214,ANO,1,30.5,vážený model
466,Median,týd 17/19,ANO,0.30473593596091214,ANO,1,30.5,vážený model
467,STEM,týd 17/19,ANO,0.30473593596091214,ANO,1,30.5,vážený model
468,CVVM,týd 18/19,ANO,0.30275270599736254,ANO,1,30.3,vážený model
469,Data Collect,týd 18/19,ANO,0.30275270599736254,ANO,1,30.3,vážený model
470,Ipsos,týd 18/19,ANO,0.30275270599736254,ANO,1,30.3,vážený model
471,Kantar,týd 18/19,ANO,0.30275270599736254,ANO,1,30.3,vážený model
472,Median,týd 18/19,ANO,0.30275270599736254,ANO,1,30.3,vážený model
473,STEM,týd 18/19,ANO,0.30275270599736254,ANO,1,30.3,vážený model
474,CVVM,týd 19/19,ANO,0.3007580787697249,ANO,1,30.1,vážený model
475,Data Collect,týd 19/19,ANO,0.3007580787697249,ANO,1,30.1,vážený model
476,Ipsos,týd 19/19,ANO,0.3007580787697249,ANO,1,30.1,vážený model
477,Kantar,týd 19/19,ANO,0.3007580787697249,ANO,1,30.1,vážený model
478,Median,týd 19/19,ANO,0.3007580787697249,ANO,1,30.1,vážený model
479,STEM,týd 19/19,ANO,0.3007580787697249,ANO,1,30.1,vážený model
480,CVVM,týd 20/19,ANO,0.2993297455812087,ANO,1,29.9,vážený model
481,Data Collect,týd 20/19,ANO,0.2993297455812087,ANO,1,29.9,vážený model
482,Ipsos,týd 20/19,ANO,0.2993297455812087,ANO,1,29.9,vážený model
483,Kantar,týd 20/19,ANO,0.2993297455812087,ANO,1,29.9,vážený model
484,Median,týd 20/19,ANO,0.2993297455812087,ANO,1,29.9,vážený model
485,STEM,týd 20/19,ANO,0.2993297455812087,ANO,1,29.9,vážený model
486,CVVM,týd 21/19,ANO,0.29808057353357814,ANO,1,29.8,vážený model
487,Data Collect,týd 21/19,ANO,0.29808057353357814,ANO,1,29.8,vážený model
488,Ipsos,týd 21/19,ANO,0.29808057353357814,ANO,1,29.8,vážený model
489,Kantar,týd 21/19,ANO,0.29808057353357814,ANO,1,29.8,vážený model
490,Median,týd 21/19,ANO,0.29808057353357814,ANO,1,29.8,vážený model
491,STEM,týd 21/19,ANO,0.29808057353357814,ANO,1,29.8,vážený model
492,CVVM,týd 22/19,ANO,0.2974192893549147,ANO,1,29.7,vážený model
493,Data Collect,týd 22/19,ANO,0.2974192893549147,ANO,1,29.7,vážený model
494,Ipsos,týd 22/19,ANO,0.2974192893549147,ANO,1,29.7,vážený model
495,Kantar,týd 22/19,ANO,0.2974192893549147,ANO,1,29.7,vážený model
496,Median,týd 22/19,ANO,0.2974192893549147,ANO,1,29.7,vážený model
497,STEM,týd 22/19,ANO,0.2974192893549147,ANO,1,29.7,vážený model
498,CVVM,týd 23/19,ANO,0.29674354623335836,ANO,1,29.7,vážený model
499,Data Collect,týd 23/19,ANO,0.29674354623335836,ANO,1,29.7,vážený model
500,Ipsos,týd 23/19,ANO,0.29674354623335836,ANO,1,29.7,vážený model
501,Kantar,týd 23/19,ANO,0.29674354623335836,ANO,1,29.7,vážený model
502,Median,týd 23/19,ANO,0.29674354623335836,ANO,1,29.7,vážený model
503,STEM,týd 23/19,ANO,0.29674354623335836,ANO,1,29.7,vážený model
504,CVVM,týd 24/19,ANO,0.2961210558241884,ANO,1,29.6,vážený model
505,Data Collect,týd 24/19,ANO,0.2961210558241884,ANO,1,29.6,vážený model
506,Ipsos,týd 24/19,ANO,0.2961210558241884,ANO,1,29.6,vážený model
507,Kantar,týd 24/19,ANO,0.2961210558241884,ANO,1,29.6,vážený model
508,Median,týd 24/19,ANO,0.2961210558241884,ANO,1,29.6,vážený model
509,STEM,týd 24/19,ANO,0.2961210558241884,ANO,1,29.6,vážený model
510,CVVM,týd 25/19,ANO,0.29587782372194216,ANO,1,29.6,vážený model
511,Data Collect,týd 25/19,ANO,0.29587782372194216,ANO,1,29.6,vážený model
512,Ipsos,týd 25/19,ANO,0.29587782372194216,ANO,1,29.6,vážený model
513,Kantar,týd 25/19,ANO,0.29587782372194216,ANO,1,29.6,vážený model
514,Median,týd 25/19,ANO,0.29587782372194216,ANO,1,29.6,vážený model
515,STEM,týd 25/19,ANO,0.29587782372194216,ANO,1,29.6,vážený model
516,CVVM,týd 26/19,ANO,0.2962717378666428,ANO,1,29.6,vážený model
517,Data Collect,týd 26/19,ANO,0.2962717378666428,ANO,1,29.6,vážený model
518,Ipsos,týd 26/19,ANO,0.2962717378666428,ANO,1,29.6,vážený model
519,Kantar,týd 26/19,ANO,0.2962717378666428,ANO,1,29.6,vážený model
520,Median,týd 26/19,ANO,0.2962717378666428,ANO,1,29.6,vážený model
521,STEM,týd 26/19,ANO,0.2962717378666428,ANO,1,29.6,vážený model
522,CVVM,týd 27/19,ANO,0.29661267653745393,ANO,1,29.7,vážený model
523,Data Collect,týd 27/19,ANO,0.29661267653745393,ANO,1,29.7,vážený model
524,Ipsos,týd 27/19,ANO,0.29661267653745393,ANO,1,29.7,vážený model
525,Kantar,týd 27/19,ANO,0.29661267653745393,ANO,1,29.7,vážený model
526,Median,týd 27/19,ANO,0.29661267653745393,ANO,1,29.7,vážený model
527,STEM,týd 27/19,ANO,0.29661267653745393,ANO,1,29.7,vážený model
528,CVVM,týd 28/19,ANO,0.29698321259684857,ANO,1,29.7,vážený model
529,Data Collect,týd 28/19,ANO,0.29698321259684857,ANO,1,29.7,vážený model
530,Ipsos,týd 28/19,ANO,0.29698321259684857,ANO,1,29.7,vážený model
531,Kantar,týd 28/19,ANO,0.29698321259684857,ANO,1,29.7,vážený model
532,Median,týd 28/19,ANO,0.29698321259684857,ANO,1,29.7,vážený model
533,STEM,týd 28/19,ANO,0.29698321259684857,ANO,1,29.7,vážený model
534,CVVM,týd 29/19,ANO,0.29777510610588465,ANO,1,29.8,vážený model
535,Data Collect,týd 29/19,ANO,0.29777510610588465,ANO,1,29.8,vážený model
536,Ipsos,týd 29/19,ANO,0.29777510610588465,ANO,1,29.8,vážený model
537,Kantar,týd 29/19,ANO,0.29777510610588465,ANO,1,29.8,vážený model
538,Median,týd 29/19,ANO,0.29777510610588465,ANO,1,29.8,vážený model
539,STEM,týd 29/19,ANO,0.29777510610588465,ANO,1,29.8,vážený model
540,CVVM,týd 30/19,ANO,0.2987890581349715,ANO,1,29.9,vážený model
541,Data Collect,týd 30/19,ANO,0.2987890581349715,ANO,1,29.9,vážený model
542,Ipsos,týd 30/19,ANO,0.2987890581349715,ANO,1,29.9,vážený model
543,Kantar,týd 30/19,ANO,0.2987890581349715,ANO,1,29.9,vážený model
544,Median,týd 30/19,ANO,0.2987890581349715,ANO,1,29.9,vážený model
545,STEM,týd 30/19,ANO,0.2987890581349715,ANO,1,29.9,vážený model
546,CVVM,týd 31/19,ANO,0.29982599036545465,ANO,1,30.0,vážený model
547,Data Collect,týd 31/19,ANO,0.29982599036545465,ANO,1,30.0,vážený model
548,Ipsos,týd 31/19,ANO,0.29982599036545465,ANO,1,30.0,vážený model
549,Kantar,týd 31/19,ANO,0.29982599036545465,ANO,1,30.0,vážený model
550,Median,týd 31/19,ANO,0.29982599036545465,ANO,1,30.0,vážený model
551,STEM,týd 31/19,ANO,0.29982599036545465,ANO,1,30.0,vážený model
552,CVVM,týd 32/19,ANO,0.3008329432168556,ANO,1,30.1,vážený model
553,Data Collect,týd 32/19,ANO,0.3008329432168556,ANO,1,30.1,vážený model
554,Ipsos,týd 32/19,ANO,0.3008329432168556,ANO,1,30.1,vážený model
555,Kantar,týd 32/19,ANO,0.3008329432168556,ANO,1,30.1,vážený model
556,Median,týd 32/19,ANO,0.3008329432168556,ANO,1,30.1,vážený model
557,STEM,týd 32/19,ANO,0.3008329432168556,ANO,1,30.1,vážený model
558,CVVM,týd 33/19,ANO,0.3019359407170059,ANO,1,30.2,vážený model
559,Data Collect,týd 33/19,ANO,0.3019359407170059,ANO,1,30.2,vážený model
560,Ipsos,týd 33/19,ANO,0.3019359407170059,ANO,1,30.2,vážený model
561,Kantar,týd 33/19,ANO,0.3019359407170059,ANO,1,30.2,vážený model
562,Median,týd 33/19,ANO,0.3019359407170059,ANO,1,30.2,vážený model
563,STEM,týd 33/19,ANO,0.3019359407170059,ANO,1,30.2,vážený model
564,CVVM,týd 34/19,ANO,0.3031427089615644,ANO,1,30.3,vážený model
565,Data Collect,týd 34/19,ANO,0.3031427089615644,ANO,1,30.3,vážený model
566,Ipsos,týd 34/19,ANO,0.3031427089615644,ANO,1,30.3,vážený model
567,Kantar,týd 34/19,ANO,0.3031427089615644,ANO,1,30.3,vážený model
568,Median,týd 34/19,ANO,0.3031427089615644,ANO,1,30.3,vážený model
569,STEM,týd 34/19,ANO,0.3031427089615644,ANO,1,30.3,vážený model
570,CVVM,týd 35/19,ANO,0.304404632819849,ANO,1,30.4,vážený model
571,Data Collect,týd 35/19,ANO,0.304404632819849,ANO,1,30.4,vážený model
572,Ipsos,týd 35/19,ANO,0.304404632819849,ANO,1,30.4,vážený model
573,Kantar,týd 35/19,ANO,0.304404632819849,ANO,1,30.4,vážený model
574,Median,týd 35/19,ANO,0.304404632819849,ANO,1,30.4,vážený model
575,STEM,týd 35/19,ANO,0.304404632819849,ANO,1,30.4,vážený model
576,CVVM,týd 36/19,ANO,0.30559877194761365,ANO,1,30.6,vážený model
577,Data Collect,týd 36/19,ANO,0.30559877194761365,ANO,1,30.6,vážený model
578,Ipsos,týd 36/19,ANO,0.30559877194761365,ANO,1,30.6,vážený model
579,Kantar,týd 36/19,ANO,0.30559877194761365,ANO,1,30.6,vážený model
580,Median,týd 36/19,ANO,0.30559877194761365,ANO,1,30.6,vážený model
581,STEM,týd 36/19,ANO,0.30559877194761365,ANO,1,30.6,vážený model
582,CVVM,týd 37/19,ANO,0.3066751275047634,ANO,1,30.7,vážený model
583,Data Collect,týd 37/19,ANO,0.3066751275047634,ANO,1,30.7,vážený model
584,Ipsos,týd 37/19,ANO,0.3066751275047634,ANO,1,30.7,vážený model
585,Kantar,týd 37/19,ANO,0.3066751275047634,ANO,1,30.7,vážený model
586,Median,týd 37/19,ANO,0.3066751275047634,ANO,1,30.7,vážený model
587,STEM,týd 37/19,ANO,0.3066751275047634,ANO,1,30.7,vážený model
588,CVVM,týd 38/19,ANO,0.3078173589257841,ANO,1,30.8,vážený model
589,Data Collect,týd 38/19,ANO,0.3078173589257841,ANO,1,30.8,vážený model
590,Ipsos,týd 38/19,ANO,0.3078173589257841,ANO,1,30.8,vážený model
591,Kantar,týd 38/19,ANO,0.3078173589257841,ANO,1,30.8,vážený model
592,Median,týd 38/19,ANO,0.3078173589257841,ANO,1,30.8,vážený model
593,STEM,týd 38/19,ANO,0.3078173589257841,ANO,1,30.8,vážený model
594,CVVM,týd 39/19,ANO,0.30893925441539266,ANO,1,30.9,vážený model
595,Data Collect,týd 39/19,ANO,0.30893925441539266,ANO,1,30.9,vážený model
596,Ipsos,týd 39/19,ANO,0.30893925441539266,ANO,1,30.9,vážený model
597,Kantar,týd 39/19,ANO,0.30893925441539266,ANO,1,30.9,vážený model
598,Median,týd 39/19,ANO,0.30893925441539266,ANO,1,30.9,vážený model
599,STEM,týd 39/19,ANO,0.30893925441539266,ANO,1,30.9,vážený model
600,CVVM,týd 40/19,ANO,0.31028237609762205,ANO,1,31.0,vážený model
601,Data Collect,týd 40/19,ANO,0.31028237609762205,ANO,1,31.0,vážený model
602,Ipsos,týd 40/19,ANO,0.31028237609762205,ANO,1,31.0,vážený model
603,Kantar,týd 40/19,ANO,0.31028237609762205,ANO,1,31.0,vážený model
604,Median,týd 40/19,ANO,0.31028237609762205,ANO,1,31.0,vážený model
605,STEM,týd 40/19,ANO,0.31028237609762205,ANO,1,31.0,vážený model
606,CVVM,týd 41/19,ANO,0.31153281645268416,ANO,1,31.2,vážený model
607,Data Collect,týd 41/19,ANO,0.31153281645268416,ANO,1,31.2,vážený model
608,Ipsos,týd 41/19,ANO,0.31153281645268416,ANO,1,31.2,vážený model
609,Kantar,týd 41/19,ANO,0.31153281645268416,ANO,1,31.2,vážený model
610,Median,týd 41/19,ANO,0.31153281645268416,ANO,1,31.2,vážený model
611,STEM,týd 41/19,ANO,0.31153281645268416,ANO,1,31.2,vážený model
612,CVVM,týd 42/19,ANO,0.3122167042620974,ANO,1,31.2,vážený model
613,Data Collect,týd 42/19,ANO,0.3122167042620974,ANO,1,31.2,vážený model
614,Ipsos,týd 42/19,ANO,0.3122167042620974,ANO,1,31.2,vážený model
615,Kantar,týd 42/19,ANO,0.3122167042620974,ANO,1,31.2,vážený model
616,Median,týd 42/19,ANO,0.3122167042620974,ANO,1,31.2,vážený model
617,STEM,týd 42/19,ANO,0.3122167042620974,ANO,1,31.2,vážený model
618,CVVM,týd 43/19,ANO,0.312230727725188,ANO,1,31.2,vážený model
619,Data Collect,týd 43/19,ANO,0.312230727725188,ANO,1,31.2,vážený model
620,Ipsos,týd 43/19,ANO,0.312230727725188,ANO,1,31.2,vážený model
